,KOTAKBANK.NS.Close,,SBIN.NS.Close,,AXISBANK.NS.Adjusted,,HDFCBANK.NS.Close
17/11/2017,1023.200012,20/11/2017,333,2017-11-20,545.150024,20/11/2017,1838.150024
20/11/2017,1040.550049,21/11/2017,330.649994,2017-11-21,546.799988,21/11/2017,1846.25
21/11/2017,1029.849976,22/11/2017,335.299988,2017-11-22,540.5,22/11/2017,1855.25
22/11/2017,1026.25,23/11/2017,334.950012,2017-11-23,544.150024,23/11/2017,1842.849976
23/11/2017,1022.099976,24/11/2017,332.399994,2017-11-24,545.5,24/11/2017,1851.400024
24/11/2017,1030.349976,27/11/2017,335.649994,2017-11-27,559.400024,27/11/2017,1857.550049
27/11/2017,1036.449951,28/11/2017,332,2017-11-28,562.549988,28/11/2017,1865.349976
28/11/2017,1029.849976,29/11/2017,328.899994,2017-11-29,549.5,29/11/2017,1873.300049
29/11/2017,1026.25,30/11/2017,320.350006,2017-11-30,535.400024,30/11/2017,1853.699951
30/11/2017,1000.299988,01/12/2017,312.75,2017-12-01,533.849976,01/12/2017,1848.199951
01/12/2017,1005.150024,04/12/2017,313.600006,2017-12-04,534.950012,04/12/2017,1834.099976
04/12/2017,997.950012,05/12/2017,319.100006,2017-12-05,533.150024,05/12/2017,1820.449951
05/12/2017,999.849976,06/12/2017,312.399994,2017-12-06,530.5,06/12/2017,1803.300049
06/12/2017,999.650024,07/12/2017,316.399994,2017-12-07,534.049988,07/12/2017,1809.650024
07/12/2017,1001.599976,08/12/2017,313.100006,2017-12-08,542.5,08/12/2017,1840.400024
08/12/2017,1009,11/12/2017,318.399994,2017-12-11,545.099976,11/12/2017,1846.400024
11/12/2017,1008.5,12/12/2017,318.450012,2017-12-12,538.599976,12/12/2017,1819.900024
12/12/2017,1000.400024,13/12/2017,313.299988,2017-12-13,535.75,13/12/2017,1821.349976
13/12/2017,1014.900024,14/12/2017,314,2017-12-14,541.450012,14/12/2017,1838.050049
14/12/2017,1024.650024,15/12/2017,312.25,2017-12-15,547.950012,15/12/2017,1873.449951
15/12/2017,1030.099976,18/12/2017,318.899994,2017-12-18,548.650024,18/12/2017,1878.949951
18/12/2017,1023.200012,19/12/2017,319.799988,2017-12-19,553.650024,19/12/2017,1884.5
19/12/2017,1021.349976,20/12/2017,317.5,2017-12-20,554.5,20/12/2017,1868.150024
20/12/2017,1012.700012,21/12/2017,316.75,2017-12-21,548.950012,21/12/2017,1868.300049
21/12/2017,1010.549988,22/12/2017,319.850006,2017-12-22,553.599976,22/12/2017,1876.650024
22/12/2017,1010.049988,26/12/2017,317.149994,2017-12-26,555,26/12/2017,1868.349976
26/12/2017,1016.25,27/12/2017,314.850006,2017-12-27,554.599976,27/12/2017,1856.75
27/12/2017,1014.049988,28/12/2017,308.399994,2017-12-28,546.849976,28/12/2017,1878.050049
28/12/2017,1004.75,29/12/2017,309.899994,2017-12-29,563.950012,29/12/2017,1872.400024
29/12/2017,1010.200012,01/01/2018,307.100006,2018-01-01,565.5,01/01/2018,1854.5
01/01/2018,999.950012,02/01/2018,303.25,2018-01-02,559.5,02/01/2018,1872.349976
02/01/2018,1003.200012,03/01/2018,302.850006,2018-01-03,560.450012,03/01/2018,1852.650024
03/01/2018,1000.099976,04/01/2018,308.5,2018-01-04,559.900024,04/01/2018,1859.900024
04/01/2018,1000.400024,05/01/2018,306.350006,2018-01-05,563.25,05/01/2018,1863.599976
05/01/2018,1003.049988,08/01/2018,305.799988,2018-01-08,565.450012,08/01/2018,1860.599976
08/01/2018,1006.099976,09/01/2018,304.299988,2018-01-09,565.299988,09/01/2018,1863.699951
09/01/2018,1009.75,10/01/2018,301.100006,2018-01-10,562.799988,10/01/2018,1864.199951
10/01/2018,1002.25,11/01/2018,302.200012,2018-01-11,558.75,11/01/2018,1872.550049
11/01/2018,1017.650024,12/01/2018,302.25,2018-01-12,555.099976,12/01/2018,1865.300049
12/01/2018,1023.349976,15/01/2018,302.600006,2018-01-15,560.549988,15/01/2018,1897.75
15/01/2018,1038.349976,16/01/2018,296.149994,2018-01-16,563.200012,16/01/2018,1900.150024
16/01/2018,1033.25,17/01/2018,307.100006,2018-01-17,585.200012,17/01/2018,1890.5
17/01/2018,1027.099976,18/01/2018,303.25,2018-01-18,584.799988,18/01/2018,1934.300049
18/01/2018,1046.5,19/01/2018,309.25,2018-01-19,590.25,19/01/2018,1952.199951
19/01/2018,1060.550049,22/01/2018,306.5,2018-01-22,611.549988,22/01/2018,1963.349976
22/01/2018,1074.099976,23/01/2018,318.100006,2018-01-23,620.099976,23/01/2018,1951.300049
23/01/2018,1075.449951,24/01/2018,329.899994,2018-01-24,607.950012,24/01/2018,1957.650024
24/01/2018,1080.099976,25/01/2018,313.149994,2018-01-25,616.099976,25/01/2018,1974.949951
25/01/2018,1092.349976,29/01/2018,312.100006,2018-01-29,605.549988,29/01/2018,1999.650024
29/01/2018,1115.099976,30/01/2018,313.549988,2018-01-30,593.75,30/01/2018,1995.5
30/01/2018,1088.050049,31/01/2018,313.25,2018-01-31,593.599976,31/01/2018,2005.699951
31/01/2018,1108.949951,01/02/2018,306.049988,2018-02-01,592.799988,01/02/2018,1991.150024
01/02/2018,1120.949951,02/02/2018,297.350006,2018-02-02,564.900024,02/02/2018,1948
02/02/2018,1085.949951,05/02/2018,298.049988,2018-02-05,566.25,05/02/2018,1913.849976
05/02/2018,1062.25,06/02/2018,291.75,2018-02-06,563.700012,06/02/2018,1896.800049
06/02/2018,1033.800049,07/02/2018,292.799988,2018-02-07,559.349976,07/02/2018,1872.800049
07/02/2018,1036.300049,08/02/2018,301.399994,2018-02-08,568.450012,08/02/2018,1880.949951
08/02/2018,1051.75,09/02/2018,296.399994,2018-02-09,557.549988,09/02/2018,1849.5
09/02/2018,1032,12/02/2018,288.75,2018-02-12,564.200012,12/02/2018,1876.650024
12/02/2018,1042.949951,14/02/2018,276.200012,2018-02-14,543.900024,14/02/2018,1883.150024
14/02/2018,1042.449951,15/02/2018,278.700012,2018-02-15,543.700012,15/02/2018,1881.900024
15/02/2018,1042.150024,16/02/2018,271.649994,2018-02-16,537.849976,16/02/2018,1878.599976
16/02/2018,1050.199951,19/02/2018,268.5,2018-02-19,540.549988,19/02/2018,1878.199951
19/02/2018,1056.199951,20/02/2018,269.649994,2018-02-20,531.700012,20/02/2018,1863.199951
20/02/2018,1045.800049,21/02/2018,273.299988,2018-02-21,535.799988,21/02/2018,1857.400024
21/02/2018,1055.050049,22/02/2018,272.600006,2018-02-22,530.25,22/02/2018,1853.199951
22/02/2018,1072.5,23/02/2018,276.049988,2018-02-23,536.650024,23/02/2018,1880.550049
23/02/2018,1080.849976,26/02/2018,274.450012,2018-02-26,552.299988,26/02/2018,1911.550049
26/02/2018,1105.150024,27/02/2018,267.600006,2018-02-27,538.400024,27/02/2018,1902.550049
27/02/2018,1093.050049,28/02/2018,268,2018-02-28,528.75,28/02/2018,1884.199951
28/02/2018,1090.550049,01/03/2018,262.149994,2018-03-01,525.75,01/03/2018,1874.349976
01/03/2018,1095.699951,05/03/2018,263.5,2018-03-05,524.549988,05/03/2018,1869.949951
05/03/2018,1100,06/03/2018,256.549988,2018-03-06,517.349976,06/03/2018,1846.25
06/03/2018,1082.449951,07/03/2018,246.649994,2018-03-07,512.650024,07/03/2018,1832.599976
07/03/2018,1085.099976,08/03/2018,256.799988,2018-03-08,520.549988,08/03/2018,1852.849976
08/03/2018,1082.300049,09/03/2018,253.25,2018-03-09,505.350006,09/03/2018,1851.050049
09/03/2018,1082.449951,12/03/2018,252.850006,2018-03-12,519.200012,12/03/2018,1867.25
12/03/2018,1100.599976,13/03/2018,254.699997,2018-03-13,531.5,13/03/2018,1860.25
13/03/2018,1083.900024,14/03/2018,257.049988,2018-03-14,536.150024,14/03/2018,1864.5
14/03/2018,1081.75,15/03/2018,253.699997,2018-03-15,529.650024,15/03/2018,1880.800049
15/03/2018,1085.650024,16/03/2018,252.300003,2018-03-16,522.599976,16/03/2018,1853
16/03/2018,1060.75,19/03/2018,247.949997,2018-03-19,519.450012,19/03/2018,1847.25
19/03/2018,1049,20/03/2018,249.100006,2018-03-20,521.099976,20/03/2018,1839.5
20/03/2018,1045.300049,21/03/2018,248,2018-03-21,526.299988,21/03/2018,1858.900024
21/03/2018,1051.099976,22/03/2018,241.550003,2018-03-22,518.200012,22/03/2018,1867.75
22/03/2018,1053.050049,23/03/2018,234.800003,2018-03-23,499.5,23/03/2018,1841.550049
23/03/2018,1038.800049,26/03/2018,246.5,2018-03-26,507.299988,26/03/2018,1893.449951
26/03/2018,1039.349976,27/03/2018,254.350006,2018-03-27,512.200012,27/03/2018,1892.599976
27/03/2018,1049.849976,28/03/2018,249.899994,2018-03-28,510.5,28/03/2018,1886.099976
28/03/2018,1047.800049,02/04/2018,246.149994,2018-04-02,499.049988,02/04/2018,1931.199951
02/04/2018,1096.550049,03/04/2018,250.5,2018-04-03,501.549988,03/04/2018,1915.900024
03/04/2018,1103.300049,04/04/2018,247.300003,2018-04-04,492.25,04/04/2018,1883.25
04/04/2018,1078.300049,05/04/2018,259.299988,2018-04-05,503.100006,05/04/2018,1908.900024
05/04/2018,1118.300049,06/04/2018,259.700012,2018-04-06,500.200012,06/04/2018,1923.400024
06/04/2018,1119.199951,09/04/2018,260.649994,2018-04-09,519.299988,09/04/2018,1939.050049
09/04/2018,1118.25,10/04/2018,263.299988,2018-04-10,546.150024,10/04/2018,1920.849976
10/04/2018,1113.650024,11/04/2018,257.049988,2018-04-11,539.799988,11/04/2018,1918.849976
11/04/2018,1126.099976,12/04/2018,253.800003,2018-04-12,548.75,12/04/2018,1928.800049
12/04/2018,1134.599976,13/04/2018,250.949997,2018-04-13,542.549988,13/04/2018,1925
13/04/2018,1151.099976,16/04/2018,249,2018-04-16,542.400024,16/04/2018,1942.099976
16/04/2018,1172.099976,17/04/2018,248.149994,2018-04-17,532.400024,17/04/2018,1948.5
17/04/2018,1164.849976,18/04/2018,246.449997,2018-04-18,518.25,18/04/2018,1932.599976
18/04/2018,1153.949951,19/04/2018,246.149994,2018-04-19,512.900024,19/04/2018,1939
19/04/2018,1153.900024,20/04/2018,241.199997,2018-04-20,505.700012,20/04/2018,1955.900024
20/04/2018,1152.849976,23/04/2018,242.449997,2018-04-23,506.200012,23/04/2018,1935.75
23/04/2018,1169,24/04/2018,240.600006,2018-04-24,504.850006,24/04/2018,1935
24/04/2018,1166,25/04/2018,237.199997,2018-04-25,498.399994,25/04/2018,1920.75
25/04/2018,1167.849976,26/04/2018,233.199997,2018-04-26,493.75,26/04/2018,1930.25
26/04/2018,1185.699951,27/04/2018,242.600006,2018-04-27,539.200012,27/04/2018,1923.400024
27/04/2018,1188.75,30/04/2018,246.399994,2018-04-30,517.299988,30/04/2018,1944.300049
30/04/2018,1211.099976,02/05/2018,241,2018-05-02,523.75,02/05/2018,1969.5
02/05/2018,1256.849976,03/05/2018,241.899994,2018-05-03,533.400024,03/05/2018,1967.900024
03/05/2018,1233.550049,04/05/2018,241.949997,2018-05-04,520.299988,04/05/2018,1988.5
04/05/2018,1233.449951,07/05/2018,246.5,2018-05-07,536.099976,07/05/2018,1977.400024
07/05/2018,1245.050049,08/05/2018,250.050003,2018-05-08,542.25,08/05/2018,1967.050049
08/05/2018,1241.849976,09/05/2018,248,2018-05-09,548.5,09/05/2018,1978.400024
09/05/2018,1251.150024,10/05/2018,247.949997,2018-05-10,547.650024,10/05/2018,1992.699951
10/05/2018,1247.5,11/05/2018,250.350006,2018-05-11,553.299988,11/05/2018,2011.75
11/05/2018,1267.300049,14/05/2018,253.600006,2018-05-14,551.900024,14/05/2018,2021.75
14/05/2018,1271.599976,15/05/2018,248,2018-05-15,549.700012,15/05/2018,2037.800049
15/05/2018,1283.849976,16/05/2018,243.100006,2018-05-16,550,16/05/2018,2023.349976
16/05/2018,1281.400024,17/05/2018,242.699997,2018-05-17,539.450012,17/05/2018,2027.75
17/05/2018,1270.699951,18/05/2018,238.850006,2018-05-18,532.900024,18/05/2018,2012.150024
18/05/2018,1294.400024,21/05/2018,244.449997,2018-05-21,526.849976,21/05/2018,1993.050049
21/05/2018,1276.650024,22/05/2018,253.899994,2018-05-22,523.299988,22/05/2018,1989.900024
22/05/2018,1262.699951,23/05/2018,263.200012,2018-05-23,520.25,23/05/2018,1967.5
23/05/2018,1255.349976,24/05/2018,268.5,2018-05-24,534.450012,24/05/2018,1986
24/05/2018,1275.449951,25/05/2018,266.950012,2018-05-25,538.5,25/05/2018,2008.699951
25/05/2018,1295.849976,28/05/2018,272.049988,2018-05-28,546.150024,28/05/2018,2042.199951
28/05/2018,1297.150024,29/05/2018,264.299988,2018-05-29,547.75,29/05/2018,2032.599976
29/05/2018,1284.25,30/05/2018,267.149994,2018-05-30,541.650024,30/05/2018,2048.350098
30/05/2018,1303.25,31/05/2018,269.549988,2018-05-31,545.900024,31/05/2018,2139.449951
31/05/2018,1334.599976,01/06/2018,266.700012,2018-06-01,536.650024,01/06/2018,2110.600098
01/06/2018,1318,04/06/2018,263,2018-06-04,537.049988,04/06/2018,2046.199951
04/06/2018,1303.949951,05/06/2018,263.549988,2018-06-05,530.900024,05/06/2018,2063.600098
05/06/2018,1304.699951,06/06/2018,270.149994,2018-06-06,531.400024,06/06/2018,2057.350098
06/06/2018,1315.699951,07/06/2018,269.649994,2018-06-07,542.400024,07/06/2018,2062.199951
07/06/2018,1310.449951,08/06/2018,273,2018-06-08,537.400024,08/06/2018,2049.350098
08/06/2018,1318.349976,11/06/2018,274,2018-06-11,539.950012,11/06/2018,2042.300049
11/06/2018,1323.349976,12/06/2018,282.850006,2018-06-12,537.150024,12/06/2018,2043.849976
12/06/2018,1329.300049,13/06/2018,287.700012,2018-06-13,540.650024,13/06/2018,2031.449951
13/06/2018,1325.650024,14/06/2018,282.600006,2018-06-14,532,14/06/2018,2037.400024
14/06/2018,1332.650024,15/06/2018,277.450012,2018-06-15,528.75,15/06/2018,2029.599976
15/06/2018,1340,18/06/2018,276.850006,2018-06-18,522.549988,18/06/2018,2019.150024
18/06/2018,1315.300049,19/06/2018,272.600006,2018-06-19,517.200012,19/06/2018,2023.5
19/06/2018,1303.25,20/06/2018,273.299988,2018-06-20,519.099976,20/06/2018,2056.149902
20/06/2018,1324.599976,21/06/2018,268.649994,2018-06-21,513.049988,21/06/2018,2057.600098
21/06/2018,1313.949951,22/06/2018,273.049988,2018-06-22,525.650024,22/06/2018,2083.350098
22/06/2018,1321.400024,25/06/2018,268.450012,2018-06-25,515.200012,25/06/2018,2094.949951
25/06/2018,1328,26/06/2018,267.399994,2018-06-26,514.200012,26/06/2018,2093.699951
26/06/2018,1329.849976,27/06/2018,261.700012,2018-06-27,507.850006,27/06/2018,2112.600098
27/06/2018,1324.199951,28/06/2018,257,2018-06-28,504.600006,28/06/2018,2130.850098
28/06/2018,1339.099976,29/06/2018,259.350006,2018-06-29,510.799988,29/06/2018,2108.449951
29/06/2018,1342.949951,02/07/2018,258.850006,2018-07-02,512.25,02/07/2018,2073.25
02/07/2018,1337.949951,03/07/2018,257.5,2018-07-03,511.549988,03/07/2018,2070.199951
03/07/2018,1353.150024,04/07/2018,257.450012,2018-07-04,514.75,04/07/2018,2103.550049
04/07/2018,1365.25,05/07/2018,256.450012,2018-07-05,511,05/07/2018,2123.75
05/07/2018,1365,06/07/2018,257.200012,2018-07-06,513.700012,06/07/2018,2115.149902
06/07/2018,1371.199951,09/07/2018,261.549988,2018-07-09,525.25,09/07/2018,2125.649902
09/07/2018,1385.099976,10/07/2018,263.75,2018-07-10,532.549988,10/07/2018,2146.399902
10/07/2018,1372.150024,11/07/2018,259.100006,2018-07-11,536.549988,11/07/2018,2148.25
11/07/2018,1386.949951,12/07/2018,262.75,2018-07-12,538.349976,12/07/2018,2165.949951
12/07/2018,1389.800049,13/07/2018,257.75,2018-07-13,523,13/07/2018,2180.899902
13/07/2018,1404.349976,16/07/2018,251.600006,2018-07-16,522.099976,16/07/2018,2168.850098
16/07/2018,1408.449951,17/07/2018,259.049988,2018-07-17,537.900024,17/07/2018,2176.75
17/07/2018,1400.599976,18/07/2018,259.549988,2018-07-18,526.549988,18/07/2018,2176.199951
18/07/2018,1398.550049,19/07/2018,260.200012,2018-07-19,526.799988,19/07/2018,2186.100098
19/07/2018,1347.400024,20/07/2018,261.5,2018-07-20,533.700012,20/07/2018,2189.050049
20/07/2018,1333.300049,23/07/2018,266.350006,2018-07-23,540.349976,23/07/2018,2156.449951
23/07/2018,1337.050049,24/07/2018,266.850006,2018-07-24,546.099976,24/07/2018,2159.75
24/07/2018,1312.25,25/07/2018,271.850006,2018-07-25,532.25,25/07/2018,2170.350098
25/07/2018,1314.900024,26/07/2018,287.700012,2018-07-26,541.650024,26/07/2018,2192.600098
26/07/2018,1311.25,27/07/2018,286.75,2018-07-27,553.25,27/07/2018,2202.149902
27/07/2018,1311.099976,30/07/2018,297.399994,2018-07-30,569.650024,30/07/2018,2169.899902
30/07/2018,1305.25,31/07/2018,293.5,2018-07-31,550.400024,31/07/2018,2179.5
31/07/2018,1306.849976,01/08/2018,295.100006,2018-08-01,545.150024,01/08/2018,2158.699951
01/08/2018,1312.699951,02/08/2018,293.899994,2018-08-02,547.25,02/08/2018,2130.199951
02/08/2018,1280.199951,03/08/2018,299.25,2018-08-03,574.75,03/08/2018,2121.649902
03/08/2018,1309.5,06/08/2018,308.5,2018-08-06,596.799988,06/08/2018,2114.300049
06/08/2018,1282.800049,07/08/2018,304.049988,2018-08-07,593.049988,07/08/2018,2130.899902
07/08/2018,1283.699951,08/08/2018,308.700012,2018-08-08,596.299988,08/08/2018,2136.350098
08/08/2018,1288.300049,09/08/2018,317.399994,2018-08-09,621.049988,09/08/2018,2118.5
09/08/2018,1277.25,10/08/2018,304.450012,2018-08-10,615.5,10/08/2018,2114.449951
10/08/2018,1285.5,13/08/2018,294.149994,2018-08-13,604.900024,13/08/2018,2091.649902
13/08/2018,1287.150024,14/08/2018,294.899994,2018-08-14,618.049988,14/08/2018,2089.100098
14/08/2018,1293,16/08/2018,292.700012,2018-08-16,623.450012,16/08/2018,2075.699951
16/08/2018,1245.400024,17/08/2018,302.100006,2018-08-17,627.299988,17/08/2018,2077.350098
17/08/2018,1263.25,20/08/2018,307.649994,2018-08-20,624.400024,20/08/2018,2096.199951
20/08/2018,1274.75,21/08/2018,307,2018-08-21,635.75,21/08/2018,2096.050049
21/08/2018,1263.400024,23/08/2018,302.450012,2018-08-23,631.75,23/08/2018,2079.899902
23/08/2018,1247.699951,24/08/2018,300.450012,2018-08-24,639.900024,24/08/2018,2069.850098
24/08/2018,1254.5,27/08/2018,308,2018-08-27,650.200012,27/08/2018,2080.449951
27/08/2018,1274.900024,28/08/2018,305.350006,2018-08-28,660.049988,28/08/2018,2094.850098
28/08/2018,1285.099976,29/08/2018,309.700012,2018-08-29,656.900024,29/08/2018,2078.5
29/08/2018,1288.599976,30/08/2018,308.600006,2018-08-30,649.75,30/08/2018,2066.100098
30/08/2018,1278.050049,31/08/2018,309.600006,2018-08-31,649.25,31/08/2018,2061.199951
31/08/2018,1287.25,03/09/2018,306.350006,2018-09-03,631.799988,03/09/2018,2075.050049
03/09/2018,1269.099976,04/09/2018,296.399994,2018-09-04,641.799988,04/09/2018,2051.800049
04/09/2018,1257.599976,05/09/2018,296.549988,2018-09-05,637.650024,05/09/2018,2045.849976
05/09/2018,1238.150024,06/09/2018,296.450012,2018-09-06,638.200012,06/09/2018,2052.199951
06/09/2018,1260.900024,07/09/2018,291.649994,2018-09-07,645.549988,07/09/2018,2056.949951
07/09/2018,1244.949951,10/09/2018,284.850006,2018-09-10,651.75,10/09/2018,2041.150024
10/09/2018,1223.349976,11/09/2018,282.600006,2018-09-11,650.150024,11/09/2018,2000.400024
11/09/2018,1206.400024,12/09/2018,285.299988,2018-09-12,635.450012,12/09/2018,2011.849976
12/09/2018,1230.400024,14/09/2018,290.649994,2018-09-14,636.400024,14/09/2018,2029.599976
14/09/2018,1239.550049,17/09/2018,285.299988,2018-09-17,625.950012,17/09/2018,1992.199951
17/09/2018,1230.400024,18/09/2018,273.799988,2018-09-18,608.599976,18/09/2018,1989.199951
18/09/2018,1215.300049,19/09/2018,271.5,2018-09-19,608.799988,19/09/2018,1961.349976
19/09/2018,1226.900024,21/09/2018,270.600006,2018-09-21,599.200012,21/09/2018,1970.25
21/09/2018,1180.199951,24/09/2018,264.350006,2018-09-24,597.349976,24/09/2018,1925.699951
24/09/2018,1148.699951,25/09/2018,270.899994,2018-09-25,614.349976,25/09/2018,1952.400024
25/09/2018,1183.349976,26/09/2018,263.850006,2018-09-26,617.450012,26/09/2018,1968.199951
26/09/2018,1169.400024,27/09/2018,265.350006,2018-09-27,600.150024,27/09/2018,1976.150024
27/09/2018,1142.449951,28/09/2018,265.5,2018-09-28,613.25,28/09/2018,2006.050049
28/09/2018,1141.599976,01/10/2018,273.850006,2018-10-01,593.450012,01/10/2018,2035.449951
01/10/2018,1122,03/10/2018,271.700012,2018-10-03,572.25,03/10/2018,2031.150024
03/10/2018,1098.25,04/10/2018,271.350006,2018-10-04,586.25,04/10/2018,1957.75
04/10/2018,1074.5,05/10/2018,258.350006,2018-10-05,568.5,05/10/2018,1965.300049
05/10/2018,1052.199951,08/10/2018,265.75,2018-10-08,556.549988,08/10/2018,1945
08/10/2018,1104.300049,09/10/2018,262.950012,2018-10-09,552.849976,09/10/2018,1940.599976
09/10/2018,1108.449951,10/10/2018,278.649994,2018-10-10,589.200012,10/10/2018,1967.150024
10/10/2018,1137.75,11/10/2018,262.149994,2018-10-11,580.849976,11/10/2018,1937.550049
11/10/2018,1115.550049,12/10/2018,263.75,2018-10-12,584.900024,12/10/2018,1981.849976
12/10/2018,1167.150024,15/10/2018,263.200012,2018-10-15,576.549988,15/10/2018,2008.050049
15/10/2018,1170.449951,16/10/2018,270.299988,2018-10-16,588.849976,16/10/2018,1992.75
16/10/2018,1175.75,17/10/2018,261.149994,2018-10-17,576.049988,17/10/2018,1974.599976
17/10/2018,1176,19/10/2018,261.100006,2018-10-19,562.549988,19/10/2018,1967.75
19/10/2018,1198.949951,22/10/2018,260.350006,2018-10-22,562.049988,22/10/2018,1998.900024
22/10/2018,1164,23/10/2018,255.649994,2018-10-23,562.75,23/10/2018,1984.849976
23/10/2018,1174.449951,24/10/2018,255.699997,2018-10-24,564.099976,24/10/2018,1992.25
24/10/2018,1177.099976,25/10/2018,249.550003,2018-10-25,561.049988,25/10/2018,1968.800049
